Student Country,Topic,Subtopic,Keywords,Type of Answer
1,7,23,308,1
3,7,23,308,0
3,7,23,308,0
3,7,23,17,1
3,7,23,17,0
0,7,23,17,1
2,7,23,17,0
2,7,23,17,0
2,7,23,17,0
3,7,23,17,1
1,7,23,17,0
4,7,23,17,1
4,7,23,17,1
4,7,23,17,1
3,7,23,17,0
3,7,23,17,1
3,7,23,17,0
3,7,23,17,0
3,7,23,17,0
3,7,23,17,1
3,7,23,17,1
3,7,23,17,1
3,7,23,17,0
3,7,23,17,1
3,7,23,17,1
3,7,23,17,1
3,7,23,17,1
3,7,23,17,1
3,7,23,17,1
3,7,23,17,1
3,7,23,17,1
3,7,23,17,0
3,7,23,17,1
2,7,23,17,0
2,7,23,17,0
2,7,23,17,0
1,7,23,17,1
2,7,23,17,0
1,7,23,17,1
1,7,23,17,0
1,7,23,17,0
1,7,23,17,1
1,7,23,17,1
3,7,23,17,0
3,7,23,17,0
3,7,23,17,1
3,7,23,17,0
3,7,23,15,0
0,7,23,15,1
0,7,23,15,1
0,7,23,15,0
0,7,23,15,0
2,7,23,15,0
2,7,23,15,0
2,7,23,15,0
2,7,23,15,0
3,7,23,15,1
4,7,23,15,0
4,7,23,15,0
4,7,23,15,0
3,7,23,15,0
3,7,23,15,1
3,7,23,15,0
3,7,23,15,0
3,7,23,15,0
3,7,23,15,0
3,7,23,15,0
3,7,23,15,0
3,7,23,15,1
3,7,23,15,1
3,7,23,15,0
3,7,23,15,0
3,7,23,15,0
3,7,23,15,1
3,7,23,15,0
3,7,23,15,0
3,7,23,15,1
3,7,23,15,1
2,7,23,15,0
1,7,23,15,1
2,7,23,15,0
1,7,23,15,0
2,7,15,139,0
2,7,15,139,1
2,7,15,139,1
3,7,15,139,0
3,7,15,139,0
4,7,15,139,0
3,7,15,139,0
3,7,15,139,1
3,7,15,139,0
3,7,15,139,1
3,7,15,139,1
3,7,15,139,1
3,7,15,139,0
3,7,15,139,1
3,7,15,139,1
3,7,15,139,1
3,7,15,139,0
3,7,15,139,1
3,7,15,139,1
3,7,15,139,0
3,7,15,139,0
3,7,15,139,0
3,7,15,139,0
3,7,15,139,0
3,7,15,139,0
3,7,15,139,0
3,7,15,139,0
3,7,15,139,1
3,7,15,139,0
3,7,15,139,0
3,7,15,139,0
3,7,15,139,1
3,7,15,139,0
3,7,15,139,1
3,7,15,139,0
3,7,15,139,1
3,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,0
6,7,15,139,0
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,1
6,7,15,139,0
1,7,15,139,0
1,7,15,139,1
1,7,15,139,0
1,7,15,139,0
1,7,15,139,1
1,7,15,139,0
1,7,15,139,0
1,7,15,139,1
3,7,15,139,1
3,7,15,277,0
2,7,15,277,1
2,7,15,277,1
1,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,0
3,7,15,277,0
3,7,15,277,0
3,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,0
3,7,15,277,0
3,7,15,277,1
3,7,15,277,0
3,7,15,277,0
3,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,0
3,7,15,277,0
3,7,15,277,0
3,7,15,277,0
3,7,15,277,0
3,7,15,277,0
3,7,15,277,1
3,7,15,277,1
3,7,15,277,1
3,7,15,277,0
2,7,15,277,0
2,7,15,277,0
6,7,15,277,1
6,7,15,277,1
6,7,15,277,1
6,7,15,277,1
6,7,15,277,0
6,7,15,277,1
6,7,15,277,1
6,7,15,277,0
6,7,15,277,1
6,7,15,277,0
6,7,15,277,1
6,7,15,277,1
6,7,15,277,1
6,7,15,277,0
1,7,15,277,1
1,7,15,277,1
1,7,15,277,1
1,7,15,277,1
1,7,15,277,0
1,7,15,277,0
3,7,15,277,1
2,7,15,277,1
1,7,15,277,0
1,7,15,277,0
1,7,15,277,1
1,7,15,277,1
1,7,15,277,0
1,7,15,277,0
3,7,23,16,1
3,7,23,16,1
0,7,23,16,1
0,7,23,16,1
0,7,23,16,1
2,7,23,16,0
2,7,23,16,0
2,7,23,16,1
2,7,23,16,1
1,7,23,16,0
4,7,23,16,0
4,7,23,16,1
4,7,23,16,1
3,7,23,16,0
3,7,23,16,0
3,7,23,16,1
3,7,23,16,0
3,7,23,16,0
3,7,23,16,1
3,7,23,16,1
3,7,23,16,0
3,7,23,16,0
3,7,23,16,1
3,7,23,16,0
3,7,23,16,0
3,7,23,16,0
6,7,23,16,1
2,7,23,16,0
2,7,23,16,1
2,7,23,16,0
1,7,23,16,1
1,7,23,16,1
1,7,23,16,0
2,7,23,16,0
3,7,23,16,0
1,7,23,16,0
3,7,23,16,0
0,7,23,16,1
0,7,23,16,0
2,7,23,16,0
2,7,23,16,1
2,7,23,16,1
3,7,23,16,0
4,7,23,16,1
3,7,23,16,0
3,7,23,16,0
3,7,23,16,0
3,7,23,16,0
3,7,23,16,0
3,7,23,16,0
3,7,23,16,1
3,7,23,16,0
3,7,23,16,1
3,7,23,16,1
3,7,23,16,0
3,7,23,16,0
3,7,23,16,1
3,7,23,16,0
3,7,23,16,1
3,7,23,16,1
3,7,23,16,0
3,7,23,16,0
3,7,23,16,0
3,7,23,16,1
6,7,23,16,1
2,7,23,16,0
2,7,23,16,0
2,7,23,16,0
1,7,23,16,0
1,7,23,16,1
3,7,23,16,0
3,7,23,321,1
3,7,23,321,1
2,7,23,321,1
2,7,23,321,1
1,7,23,321,1
4,7,23,321,1
4,7,23,321,0
4,7,23,321,1
3,7,23,321,1
3,7,23,321,1
3,7,23,321,0
3,7,23,321,0
3,7,23,321,0
3,7,23,321,0
3,7,23,321,1
3,7,23,321,1
3,7,23,321,0
3,7,23,321,1
3,7,23,321,0
3,7,23,321,0
3,7,23,321,1
2,7,23,321,0
1,7,23,321,1
2,7,23,321,0
1,7,23,321,0
3,7,23,88,1
0,7,23,88,1
0,7,23,88,1
2,7,23,88,0
2,7,23,88,1
4,7,23,88,1
4,7,23,88,0
3,7,23,88,1
3,7,23,88,0
3,7,23,88,1
3,7,23,88,0
3,7,23,88,0
3,7,23,88,0
3,7,23,88,1
3,7,23,88,0
3,7,23,88,0
3,7,23,88,1
3,7,23,88,1
3,7,23,88,1
3,7,23,88,0
3,7,23,88,0
3,7,23,88,0
6,7,23,88,0
2,7,23,88,1
2,7,23,88,0
1,7,23,88,1
1,7,23,88,0
2,7,23,88,0
2,7,23,88,0
1,7,23,88,1
3,7,23,88,0
3,7,23,326,1
3,7,23,326,0
3,7,23,326,1
2,7,23,326,1
2,7,23,326,1
2,7,23,326,1
2,7,23,326,0
2,7,23,326,1
2,7,23,326,0
2,7,23,326,0
2,7,23,326,1
2,7,23,326,1
1,7,23,326,1
3,7,23,326,1
3,7,23,326,1
3,7,23,326,0
3,7,23,326,1
3,7,23,326,1
3,7,23,326,1
3,7,23,326,0
3,7,23,326,1
3,7,23,326,0
3,7,23,326,0
3,7,23,326,1
3,7,23,326,1
3,7,23,326,1
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,1
3,7,23,326,1
3,7,23,326,1
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,1
3,7,23,326,1
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,1
3,7,23,326,1
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
6,7,23,326,1
2,7,23,326,0
2,7,23,326,1
6,7,23,326,1
6,7,23,326,1
6,7,23,326,0
6,7,23,326,0
6,7,23,326,1
6,7,23,326,1
6,7,23,326,0
6,7,23,326,0
6,7,23,326,1
6,7,23,326,0
6,7,23,326,1
6,7,23,326,1
6,7,23,326,0
6,7,23,326,0
6,7,23,326,0
6,7,23,326,1
6,7,23,326,1
6,7,23,326,1
6,7,23,326,1
1,7,23,326,0
1,7,23,326,0
3,7,23,326,1
2,7,23,326,0
2,7,23,326,0
1,7,23,326,0
1,7,23,326,0
1,7,23,326,1
1,7,23,326,0
1,7,23,326,0
1,7,23,326,0
1,7,23,326,0
1,7,23,326,0
1,7,23,326,0
1,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,1
3,7,23,326,0
0,7,23,326,0
0,7,23,326,1
2,7,23,326,1
2,7,23,326,0
4,7,23,326,0
4,7,23,326,1
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,1
3,7,23,326,1
3,7,23,326,1
3,7,23,326,1
3,7,23,326,1
3,7,23,326,0
6,7,23,326,1
1,7,23,326,1
1,7,23,326,0
2,7,23,326,0
2,7,23,326,0
1,7,23,326,1
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,0
3,7,23,326,1
3,7,23,167,0
2,7,23,167,1
2,7,23,167,1
2,7,23,167,0
2,7,23,167,0
2,7,23,167,1
2,7,23,167,0
2,7,23,167,0
2,7,23,167,0
2,7,23,167,0
1,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,1
2,7,23,167,1
2,7,23,167,0
6,7,23,167,1
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,0
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
3,7,23,167,0
3,7,23,167,1
2,7,23,167,1
2,7,23,167,0
2,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,1
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
3,7,23,167,1
1,7,23,167,0
3,7,23,167,0
3,7,23,167,0
1,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
2,7,23,167,0
2,7,23,167,1
2,7,23,167,1
2,7,23,167,1
1,7,23,167,0
1,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
6,7,23,167,1
2,7,23,167,0
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,0
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,1
6,7,23,167,0
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,0
6,7,23,167,1
1,7,23,167,1
1,7,23,167,0
3,7,23,167,1
3,7,23,167,1
2,7,23,167,0
3,7,23,167,0
1,7,23,167,1
1,7,23,167,0
1,7,23,167,0
1,7,23,167,1
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,1
3,7,23,167,0
3,7,23,167,0
1,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,13,0
3,7,23,13,1
2,7,23,13,1
2,7,23,13,0
2,7,23,13,1
2,7,23,13,1
2,7,23,13,1
2,7,23,13,0
2,7,23,13,1
3,7,23,13,1
3,7,23,13,1
1,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,1
3,7,23,13,1
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,1
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
2,7,23,13,0
2,7,23,13,0
2,7,23,13,0
6,7,23,13,0
6,7,23,13,0
6,7,23,13,0
6,7,23,13,0
6,7,23,13,1
6,7,23,13,1
6,7,23,13,1
6,7,23,13,0
6,7,23,13,1
6,7,23,13,1
6,7,23,13,0
6,7,23,13,0
6,7,23,13,1
6,7,23,13,1
6,7,23,13,0
6,7,23,13,0
6,7,23,13,0
6,7,23,13,1
1,7,23,13,0
3,7,23,13,1
2,7,23,13,0
2,7,23,13,0
2,7,23,13,0
3,7,23,13,0
1,7,23,13,1
1,7,23,13,0
1,7,23,13,1
1,7,23,13,0
1,7,23,13,0
1,7,23,13,0
1,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
2,7,23,13,0
2,7,23,13,0
2,7,23,13,1
2,7,23,13,1
2,7,23,13,0
2,7,23,13,1
2,7,23,13,1
2,7,23,13,1
2,7,23,13,1
2,7,23,13,1
2,7,23,13,1
2,7,23,13,1
1,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,1
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,1
3,7,23,13,0
3,7,23,13,1
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
3,7,23,13,1
3,7,23,13,0
3,7,23,13,0
2,7,23,13,0
6,7,23,13,1
6,7,23,13,1
6,7,23,13,0
6,7,23,13,1
6,7,23,13,1
6,7,23,13,1
6,7,23,13,1
6,7,23,13,1
6,7,23,13,1
6,7,23,13,1
6,7,23,13,1
6,7,23,13,0
6,7,23,13,1
6,7,23,13,0
6,7,23,13,1
6,7,23,13,1
6,7,23,13,1
6,7,23,13,0
6,7,23,13,1
6,7,23,13,0
6,7,23,13,1
3,7,23,13,1
2,7,23,13,0
2,7,23,13,0
2,7,23,13,0
1,7,23,13,1
1,7,23,13,0
1,7,23,13,0
1,7,23,13,1
1,7,23,13,1
1,7,23,13,0
1,7,23,13,0
1,7,23,13,1
3,7,23,13,0
3,7,23,13,0
1,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,0
3,7,23,13,1
2,4,9,339,0
2,4,9,339,0
2,4,9,339,1
2,4,9,339,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
2,7,23,162,1
2,7,23,162,0
2,7,23,162,1
2,7,23,162,1
2,7,23,162,0
2,7,23,162,1
2,7,23,162,1
2,7,23,162,1
2,7,23,162,1
2,7,23,162,0
1,7,23,162,1
1,7,23,162,0
1,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
6,7,23,162,1
2,7,23,162,1
2,7,23,162,0
2,7,23,162,0
6,7,23,162,0
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,0
6,7,23,162,0
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,0
6,7,23,162,0
6,7,23,162,0
1,7,23,162,1
1,7,23,162,0
3,7,23,162,0
3,7,23,162,1
2,7,23,162,0
2,7,23,162,0
1,7,23,162,0
1,7,23,162,1
1,7,23,162,0
1,7,23,162,0
3,7,23,162,1
1,7,23,162,0
1,7,23,162,1
1,7,23,162,1
1,7,23,162,1
2,4,9,243,1
2,4,9,243,1
3,4,9,243,1
3,4,9,243,1
3,4,9,243,1
3,4,9,243,1
5,4,9,243,0
5,4,9,243,1
5,4,9,243,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
2,7,23,162,0
2,7,23,162,0
2,7,23,162,1
2,7,23,162,0
2,7,23,162,1
2,7,23,162,1
2,7,23,162,1
2,7,23,162,1
2,7,23,162,0
2,7,23,162,0
2,7,23,162,1
1,7,23,162,1
1,7,23,162,1
4,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
3,7,23,162,0
3,7,23,162,0
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
2,7,23,162,0
2,7,23,162,0
6,7,23,162,0
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,0
6,7,23,162,0
6,7,23,162,1
6,7,23,162,0
6,7,23,162,1
6,7,23,162,1
6,7,23,162,0
6,7,23,162,1
6,7,23,162,1
6,7,23,162,0
6,7,23,162,1
6,7,23,162,0
6,7,23,162,1
6,7,23,162,0
6,7,23,162,1
6,7,23,162,1
6,7,23,162,1
6,7,23,162,0
6,7,23,162,0
6,7,23,162,0
1,7,23,162,0
1,7,23,162,1
2,7,23,162,0
2,7,23,162,0
2,7,23,162,0
1,7,23,162,1
1,7,23,162,0
1,7,23,162,1
1,7,23,162,1
1,7,23,162,1
1,7,23,162,1
3,7,23,162,0
3,7,23,162,1
1,7,23,162,1
3,7,23,162,0
3,7,23,162,1
3,7,23,162,1
3,7,23,162,1
2,4,9,248,1
2,4,9,248,1
1,4,9,248,0
5,4,9,248,0
5,4,9,248,0
2,4,9,239,0
2,4,9,239,1
3,4,9,239,0
3,4,9,239,1
3,4,9,239,0
3,4,9,239,1
3,4,9,239,0
1,4,9,239,0
5,4,9,239,0
2,4,9,239,1
2,4,9,239,1
2,4,9,239,1
3,4,9,239,1
5,4,9,239,0
3,4,9,247,1
2,4,9,247,1
2,4,9,247,1
2,4,9,247,1
2,4,9,247,1
3,4,9,247,1
3,4,9,247,0
2,4,9,244,1
2,4,9,244,1
2,4,9,244,1
2,4,9,244,0
3,4,9,244,0
3,4,9,244,0
2,4,9,244,0
5,4,9,244,1
5,4,9,244,1
5,4,9,244,1
3,5,10,5,0
2,4,9,268,1
3,4,9,268,0
3,4,9,268,1
5,4,9,268,0
5,4,9,268,1
3,4,9,268,1
3,5,10,295,0
2,5,10,295,1
2,5,10,5,1
2,5,10,296,0
2,5,10,295,1
2,5,10,295,1
2,5,10,295,1
2,5,10,295,0
2,5,10,295,1
2,5,10,295,1
0,5,10,4,1
2,5,10,4,0
3,5,10,4,1
2,5,10,4,0
3,5,10,4,1
2,5,10,295,0
0,5,10,4,0
2,5,10,336,1
0,5,10,238,1
2,5,10,238,1
2,5,10,238,1
3,5,10,238,0
2,5,10,237,0
2,5,10,237,1
3,3,4,255,0
3,10,20,18,1
0,10,20,91,0
3,10,20,91,0
2,10,20,91,1
0,10,20,12,0
0,10,20,12,0
3,10,20,12,1
3,10,20,12,1
3,10,20,12,0
3,10,20,12,0
3,10,20,11,0
3,10,20,11,0
3,10,20,11,1
3,10,20,11,0
3,10,20,11,0
3,10,20,2,1
3,10,20,2,0
3,10,20,2,1
3,10,20,2,1
3,10,20,2,0
0,10,20,285,1
0,10,20,285,0
3,10,20,285,0
3,10,20,285,1
3,10,20,285,0
2,4,9,341,1
2,4,9,341,1
2,4,9,341,0
3,4,9,341,0
2,4,9,341,1
7,4,9,341,0
3,4,9,242,1
2,4,9,242,1
2,4,9,242,0
2,4,9,242,0
2,4,9,242,0
3,4,9,242,1
3,4,9,242,0
2,4,9,242,1
2,4,9,242,1
3,4,9,242,0
3,4,9,242,0
3,4,9,242,0
3,4,9,242,0
3,4,9,242,1
3,4,9,242,0
1,4,9,242,0
5,4,9,242,0
2,4,9,242,0
2,4,9,242,1
3,4,9,242,1
3,4,9,242,0
3,4,9,242,0
3,4,9,242,0
3,4,9,242,0
3,4,9,242,1
3,4,9,242,1
5,4,9,242,0
3,4,9,242,0
2,4,9,242,0
2,4,9,242,0
2,4,9,242,1
3,4,9,242,0
3,4,9,242,1
3,4,9,242,1
1,4,9,242,1
5,4,9,242,0
2,4,9,340,0
2,4,9,340,1
2,4,9,340,0
2,4,9,119,1
2,4,9,119,0
2,4,9,119,0
2,4,9,119,0
2,4,9,114,0
2,4,9,114,1
3,4,9,114,0
3,4,9,114,1
3,4,9,114,1
5,4,9,114,0
2,4,9,334,1
2,4,9,334,1
2,4,9,334,1
2,4,9,334,1
3,4,9,334,0
2,4,9,334,1
2,4,9,334,0
3,4,9,334,1
3,4,9,334,1
2,4,9,334,1
2,4,9,334,1
2,4,9,334,1
2,4,9,334,0
3,4,9,334,1
3,4,9,334,1
3,4,9,334,1
2,4,9,334,0
2,4,9,339,1
2,4,9,339,1
2,4,9,339,1
2,4,9,339,1
2,4,9,339,1
3,4,9,339,1
3,4,9,339,0
3,4,9,333,1
2,4,9,333,1
2,4,9,333,0
3,4,9,333,0
3,4,9,333,1
3,4,9,333,0
2,4,9,333,1
2,4,9,333,0
2,4,9,333,1
3,4,9,333,1
3,4,9,333,0
3,4,9,333,1
3,4,9,333,0
5,4,9,333,0
2,4,9,333,1
2,4,9,333,1
2,4,9,333,1
2,4,9,333,1
2,4,9,333,0
2,4,9,333,1
5,4,9,333,0
2,4,9,333,1
2,4,9,333,1
2,4,9,333,0
5,4,9,333,1
2,4,9,338,1
2,4,9,338,1
2,4,9,338,1
3,4,9,338,0
3,4,9,339,1
2,4,9,339,1
3,4,9,339,1
3,4,9,339,0
3,4,9,339,1
3,4,9,339,0
3,4,9,339,1
2,4,9,338,1
2,4,9,338,0
2,4,9,338,0
2,4,9,338,1
3,4,9,338,0
3,4,9,338,0
5,4,9,338,0
2,4,9,338,1
2,4,9,338,1
2,4,9,338,1
2,4,9,338,0
2,4,9,338,0
5,4,9,338,0
5,4,9,338,0
2,4,9,118,1
2,4,9,118,1
2,4,9,118,0
2,4,9,118,1
2,4,9,118,1
5,4,9,118,0
2,4,9,333,0
2,4,9,333,1
2,4,9,333,1
2,4,9,333,1
2,4,9,333,1
2,4,9,333,1
2,4,9,333,0
2,4,9,333,0
5,4,9,333,1
5,4,9,333,0
2,4,9,242,1
3,4,9,242,0
3,4,9,242,0
1,4,9,242,0
2,4,9,242,1
2,4,9,242,1
2,4,9,242,1
2,4,9,242,0
3,4,9,242,1
3,4,9,242,1
3,4,9,242,0
3,4,9,242,0
3,4,9,242,1
3,4,9,242,1
2,4,9,242,1
2,4,9,242,1
3,4,9,242,1
5,4,9,242,0
5,4,9,242,0
0,4,9,245,0
2,4,9,245,1
2,4,9,245,0
2,4,9,245,1
2,4,9,245,1
3,4,9,245,1
3,4,9,245,1
1,4,9,245,1
2,4,9,245,0
5,4,9,245,0
2,4,9,246,0
2,4,9,246,1
2,4,9,246,1
2,4,9,246,1
2,4,9,246,1
3,4,9,246,1
3,4,9,246,1
5,4,9,246,1
2,4,9,117,1
3,4,9,117,1
3,4,9,117,0
3,4,9,117,0
3,4,9,117,0
2,4,9,269,1
2,4,9,269,0
3,4,9,269,0
3,4,9,269,1
3,4,9,269,1
3,4,9,269,1
3,4,9,269,0
3,4,9,269,0
1,4,9,269,0
5,4,9,269,1
3,4,9,269,0
2,6,7,32,1
2,6,7,148,0
2,6,7,148,1
3,6,7,149,1
2,6,7,149,0
2,6,7,20,1
2,6,7,364,0
2,6,7,364,0
3,6,7,363,0
2,6,7,363,1
3,6,7,362,1
2,6,7,362,0
2,6,7,362,1
0,0,1,226,1
3,0,1,226,1
3,0,1,226,1
3,0,1,226,0
2,0,1,226,0
3,0,1,226,1
3,0,1,226,0
3,0,1,226,1
0,0,1,55,1
2,0,1,55,1
2,0,1,55,1
3,0,1,55,1
3,0,1,55,1
3,0,1,55,0
3,0,1,55,0
3,0,1,55,0
3,0,1,55,1
3,0,1,36,0
3,0,1,36,1
3,0,1,36,1
3,0,1,36,1
2,0,1,36,1
3,0,1,36,0
0,0,1,67,0
3,0,1,67,1
2,0,1,67,1
3,0,1,67,0
3,0,1,67,1
3,0,1,67,0
2,0,1,67,1
3,0,1,67,0
0,0,1,54,0
0,0,1,54,1
0,0,1,54,0
3,0,1,54,0
3,0,1,54,0
3,0,1,54,1
2,0,1,54,1
2,0,1,227,1
3,0,1,227,1
3,0,1,227,0
3,0,1,227,0
2,0,1,227,0
2,0,1,227,0
3,0,1,227,0
3,0,1,228,1
3,0,1,228,1
3,0,1,228,1
3,0,1,228,1
3,0,1,228,1
2,0,1,228,1
2,0,1,228,1
3,0,1,228,0
0,0,1,231,0
0,0,1,231,0
2,0,1,231,1
2,0,1,231,0
3,0,1,231,0
2,0,1,231,0
3,0,1,231,0
3,0,1,231,1
0,0,1,289,0
